subject_id,trial_num,path_curvature,path_linearity,path_efficiency,velocity_smoothness,velocity_symmetry,peak_velocity_timing,jerk_metric,acceleration_smoothness,movement_rhythm,force_modulation,temporal_consistency,movement_efficiency_index,control_stability
t.hasegawa,7,19188.602713661716,0.13324831129377235,0.13324831129377235,0.9923877338477499,-0.5763947459671035,0.06369426751592357,0.1466984176111603,0.8771866914312632,0.008492569002123142,0.7873816675283146,0.07456031980394381,0.9816321605173957,0.5617633222703341
t.hasegawa,8,8531.740988154255,0.06297417965075837,0.06297417965075837,0.9903332472700033,0.04741412606284741,0.10617283950617284,0.238731469499176,0.7615406282986571,0.009876543209876543,0.8663189758526412,0.0799331715241314,0.8503113490340388,0.4958392394647891
t.hasegawa,9,18053.97493705588,0.08581036131279268,0.08581036131279268,0.9915503367219526,-0.48093969205328835,0.042801556420233464,0.18074756988352703,0.8489951098812609,0.007782101167315175,0.8131334450644361,0.07161234818319454,0.9124394794570865,0.536646646113253
t.hasegawa,10,15979.426488454626,0.0938310919227327,0.0938310919227327,0.9910081484235953,-0.12448884431503068,0.09411764705882353,0.2029227992727661,0.7875483902779545,0.009411764705882352,0.7854892349450366,0.07818141923184282,0.901836128637826,0.5177254202449513
t.hasegawa,11,9370.5471731973,0.05725209319404478,0.05725209319404478,0.9906742991368311,0.26258537476573324,0.04741379310344827,0.2562911206779759,0.6695881705439964,0.008620689655172414,0.9782050207922977,0.07508089629224263,0.8341429586522486,0.5029084574501683
t.hasegawa,12,33104.85662756048,0.15939123878659045,0.15939123878659045,0.9922632043446771,-0.4884238859651446,0.07105263157894737,0.15573458921619515,0.8557862377578564,0.010526315789473684,0.741079327805637,0.08231388826505377,0.9964696513170079,0.5626531765753557
t.hasegawa,13,11775.239280552396,0.15066581312962404,0.15066581312962404,0.9934942022428578,0.27432560590916205,0.08391608391608392,0.17326540667935156,0.8653853778907905,0.009324009324009324,0.7591281529656971,0.07784477281154126,0.9751928326351618,0.5923888417708173
t.hasegawa,14,12043.32083625534,0.005971312854406156,0.005971312854406156,0.9918742461084735,-0.10131927065425317,0.4924078091106291,0.15602461797751777,0.8628092603601891,0.008676789587852495,0.805251305724659,0.07530598200504661,0.8631698178786411,0.5452216497841534
t.hasegawa,15,21847.42541345555,0.20763923274431914,0.20763923274431914,0.9946941623784118,-0.32337620283944263,0.5167037861915368,0.14055201333713244,0.8994251423296827,0.008908685968819599,0.6179693318289413,0.07622693557401433,1.0541679652160998,0.6614934583548576
t.hasegawa,16,1387.6007174333429,0.14753520580808463,0.14753520580808463,0.992528505710439,-0.5636038208923224,0.08552631578947369,0.17294229628115904,0.8001430488184467,0.008771929824561403,0.8796280948754273,0.07568263183152162,0.9719691370437593,0.558411477530365
t.hasegawa,17,13670.860935409371,0.07386776607103926,0.07386776607103926,0.9915890939906484,-0.7826073219015944,0.05012531328320802,0.15712069086212335,0.8270458649866634,0.010025062656641603,0.9272221115895466,0.0804866503369567,0.9207828262649587,0.5281833110892439
t.hasegawa,18,19042.4946735968,0.05058012437117884,0.05058012437117884,0.9926135862674008,-0.685126524794861,0.07142857142857142,0.15457784170242125,0.8785632431058349,0.009216589861751152,0.7550397036445203,0.07742958091110383,0.9035282619839593,0.5618628037252453
t.hasegawa,19,8821.060578234423,0.13528044584417337,0.13528044584417337,0.9928464628694291,-0.019042924392860615,0.07081545064377683,0.1500989799735611,0.8862412283360039,0.008583690987124463,0.7634515246048814,0.07492921997768388,0.9808954953942629,0.5804169283900029
t.hasegawa,20,1807.6624387654529,0.0366652937316287,0.0366652937316287,0.9925673946143359,-0.5081169918785058,0.06873614190687362,0.15478104813163776,0.8807543061685736,0.008869179600886918,0.7951635486287135,0.07606893357217677,0.8912795113941275,0.5624830863889401
t.hasegawa,21,9920.63007831451,0.1590200643464759,0.1590200643464759,0.9921929049382081,0.26291454420366106,0.08486238532110092,0.15766458497239064,0.8856586325498554,0.009174311926605505,0.8099982648210869,0.07726560608450486,0.9944270423649002,0.5451243638068237
t.hasegawa,22,32425.103004903376,0.10170128075119043,0.10170128075119043,0.9911500349974247,-0.3132457562208765,0.8615702479338843,0.16866273045814684,0.8422791312717269,0.008264462809917356,0.8975678944204635,0.07363248426733374,0.9351297746272685,0.523944274221281
t.hasegawa,23,10330.680059293496,0.03717590177058143,0.03717590177058143,0.9918476735362454,0.47553384015745037,0.06542056074766354,0.15118352573032018,0.8862625536911283,0.009345794392523364,0.7632395891210232,0.077931547056624,0.8938831665906667,0.5521189927816569
t.hasegawa,24,3846.895923218917,0.07516244227023733,0.07516244227023733,0.9930753505976534,0.09821883632220017,0.06804123711340206,0.14937089569214135,0.8971869409415144,0.008247422680412371,0.793595827900605,0.0735641315929205,0.929410860212018,0.5779634799973834
t.hasegawa,25,15499.189960553796,0.12275026750720287,0.12275026750720287,0.9927101950399734,-0.18198688803082627,0.05823293172690763,0.1461877641777795,0.85240487911924,0.008032128514056224,0.7646208551686083,0.07267110224751949,0.9731917382204428,0.5796563057856886
t.hasegawa,26,12403.637183766534,0.1821542440161524,0.1821542440161524,0.9922199432923888,-0.28782872295512196,0.8428874734607219,0.15617857972457194,0.9021474462400899,0.008492569002123142,0.7940632286979218,0.07456573222890439,1.0157377137953063,0.5544753136311418
t.hasegawa,27,9941.703152898219,0.09811758242607875,0.09811758242607875,0.99237641501861,-0.14134345093873152,0.09631147540983606,0.1639760193285844,0.8466866881098496,0.00819672131147541,0.8122305740728664,0.0733565838623737,0.9368698146150105,0.5555393951781821
t.hasegawa,28,8034.781243469721,0.01906715802324485,0.01906715802324485,0.9943355134971676,0.07514216079901512,0.07424593967517401,0.15763907124977908,0.864067956428413,0.009280742459396751,0.6474452796766806,0.07768361634999404,0.8754046893271753,0.6260297863645778
t.hasegawa,29,23824.067998460283,0.08369577255135355,0.08369577255135355,0.9904064612784023,-0.39390025870578194,0.2710084033613445,0.18956001191467975,0.7426995808737086,0.010504201680672268,0.9512978864309365,0.07420625429500757,0.9029407705971165,0.5039189623251576
t.hasegawa,30,23878.80674717242,0.15441724434053244,0.15441724434053244,0.9946542978359261,-0.12042064366966618,0.0752212389380531,0.10539298141168503,0.9285208224008051,0.008849557522123894,0.7173247611244864,0.07599906055763773,1.0395140565385101,0.6543294212809733
t.hasegawa,31,9089.13866703473,0.06576003322223958,0.06576003322223958,0.9922820336895787,-0.6617218011644636,0.8183807439824945,0.1457836069149465,0.807308308312559,0.0087527352297593,0.8905639638947097,0.07561513143372511,0.9234222417971446,0.5634168410973682
t.hasegawa,32,3690.3009193975818,0.006903080405412185,0.006903080405412185,0.995342296963577,-0.27860135892812254,0.32967032967032966,0.12032020378139732,0.8750357711779327,0.008791208791208791,0.6983452155073795,0.07576814060360426,0.8946061795423557,0.679459090575272
t.hasegawa,33,6097.642801751337,0.07289083350613178,0.07289083350613178,0.9947984874305035,-0.31256162159631845,0.316008316008316,0.12962045892179802,0.8700620033402403,0.008316008316008316,0.7286053518251845,0.07384811967976619,0.9451752688294306,0.6560222693789385
t.hasegawa,34,32812.25864572962,0.18028358441296918,0.18028358441296918,0.9929871461700224,0.055454191343715556,0.06487695749440715,0.15067131231126346,0.8478695858596923,0.008948545861297539,0.7928256644254967,0.07639016484908766,1.0196402030970375,0.5840516665562355
t.hasegawa,35,13135.273195025487,0.07091196583369151,0.07091196583369151,0.9938271370266902,-0.060711324319868594,0.8354700854700855,0.13929927618867463,0.8647710279707482,0.008547008547008548,0.7540014487405873,0.07478918251071909,0.9345561127909069,0.6182858091630234
